"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1865256456288899180","Sat Dec 07 04:46:08 +0000 2024","0","pengen mie gacoan dan udang kejunya hhh","1865256456288899180","","","in","","0","1","0","https://x.com/tanyiiuu/status/1865256456288899180","1045275383912849415","tanyiiuu"
"1865253295046168997","Sat Dec 07 04:33:34 +0000 2024","0","Mending beli mie gacoan atau mie baek?","1865253295046168997","","","in","SMA Karasuno","0","1","0","https://x.com/hanakabane/status/1865253295046168997","1405245692050771971","hanakabane"
"1865246045149761657","Sat Dec 07 04:04:46 +0000 2024","0","etapi aku jg pernah mesen mie gacoan GAK DAPET PANGSITNYA","1865246045149761657","","","in","homophobic/akgae dni","0","1","0","https://x.com/hamjjangguri/status/1865246045149761657","1492375131678978050","hamjjangguri"
"1865245318578868533","Sat Dec 07 04:01:53 +0000 2024","2","Bibir gue jeding gara makan mie tektek kampus anjrrr gila pedesnya melebihi gacoan lv 8 https://t.co/bsyZfXAQZO","1865245318578868533","https://pbs.twimg.com/media/GeKuuiVakAEznc0.jpg","","in","","0","0","0","https://x.com/yourebbycute/status/1865245318578868533","1358399284123557894","yourebbycute"
"1865244798489432135","Sat Dec 07 03:59:49 +0000 2024","0","Eak tinggal mie gacoan sama dimsum https://t.co/LMSdNfgzT4","1865244798489432135","https://pbs.twimg.com/media/GeKuN5fakAArFr0.jpg","","in","","0","2","0","https://x.com/rose_isjm/status/1865244798489432135","1822979685393080320","rose_isjm"
"1865242549436453317","Sat Dec 07 03:50:52 +0000 2024","0","Makan gacoan menu sama 2x; Mie gacoan lv 1 Udang keju Lemon tea Kok mesti besoknya sakit tenggorokan sama bikin berak mencret y??? Yg bikin radang tenggorokan sebenernya es tehnya atau mie gacaonnya? ","1865242549436453317","","","in","she/her","0","0","0","https://x.com/martabakdelight/status/1865242549436453317","1570428356264595456","martabakdelight"
"1865236576307155417","Sat Dec 07 03:27:08 +0000 2024","0","pertama kali nyoba mie gacoan hal yang paling umum disana itu dua cowo duduk bersebrangan makan bareng yang dimana JANGGAL. kalo 3++ oke lah ini kalo selain karena abis gawe sih emang aneh ke gacoan kepikiran ide dine in","1865236576307155417","","","in","iseeuwheniseeu","0","2","0","https://x.com/jamilmuhammaddd/status/1865236576307155417","1069778474666094592","jamilmuhammaddd"
"1865236038450557061","Sat Dec 07 03:25:00 +0000 2024","0","daerah gua masih pake styrofoam. udah buka dari 2016-2017 pas namanya masih mie nelongso. ada gtu mutual gua yang bilang gacoan kw‍️","1865236038450557061","","","in","","0","0","0","https://x.com/nutjoonie/status/1865236038450557061","1369951986326499344","nutjoonie"
"1864945391893897688","Sat Dec 07 03:10:03 +0000 2024","1","@convomf Kalian musti cobain mie jebeww ini siih mirip sama gacoan. Tapi menurutku enak banget inii️ https://t.co/cAd3QkzIeJ","1865232274666733759","","convomf","in","Indonesia","0","0","1","https://x.com/springchowon/status/1865232274666733759","1385216116734054406","springchowon"
"1865221310898672000","Sat Dec 07 02:49:17 +0000 2024","0","Pesan Mie Gacoan di ShopeeFood ada Voucher Diskon 50% loh! Cek disini keburu habis! https://t.co/nUGeJ3je4J","1865227050052915269","","semogakusukses","in","","0","1","0","https://x.com/semogakusukses/status/1865227050052915269","854181434512166912","semogakusukses"
"1864902642515800121","Sat Dec 07 02:38:59 +0000 2024","0","@urfavoriteegurl @FOODFESS2 spicy nya tu bneran pedes bgt kah kak? kalo tolak ukurnya tingkat pedes mie gacoan kira kira lvl berapa ya? mau beli tp toleransi pedes ku payah bgt","1865224456324759824","","urfavoriteegurl","in","Kalimantan Selatan, Indonesia","0","4","0","https://x.com/dheaapeee/status/1865224456324759824","1196779697759117313","dheaapeee"
"1865223435435262101","Sat Dec 07 02:34:55 +0000 2024","0","Tiap hari beli Mie Gacoan gara-gara ada diskon bayar setengah harga di shopee Food Gempa Kerasa Gerindra Yati Pesek Gus Baha Gunung Ta'im Macan","1865223435435262101","","","in","Surabaya","0","0","0","https://x.com/haribebaz/status/1865223435435262101","115960170","haribebaz"
"1865223287133044890","Sat Dec 07 02:34:22 +0000 2024","0","1. Pesan Mie Gacoan di ShopeeFood ada Voucher Diskon 50% loh! Cek disini keburu habis! https://t.co/Xamk2REfHL 2. Pesan Richeese di ShopeeFood ada Voucher Diskon 15RB loh! Cek disini keburu habis! https://t.co/MJmEAsE5X7","1865223293512618322","","lahmbohgini","in","Kudus, Indonesia","0","1","0","https://x.com/lahmbohgini/status/1865223293512618322","1068363831737339905","lahmbohgini"
"1864521690652528967","Sat Dec 07 01:26:49 +0000 2024","0","@mie_gacoan Jadi mana min vouchernya","1865206295487484258","","mie_gacoan","in","","0","0","0","https://x.com/Amaliaamalia141/status/1865206295487484258","1390623748429029382","Amaliaamalia141"
"1865204208565391400","Sat Dec 07 01:18:31 +0000 2024","1","Lowongan kerja Production Mie Gacoan Majalengka Info Persyaratan dan cara melamar klik link dibawah https://t.co/3vDR8Y3Gov","1865204208565391400","","","in","Cirebon","0","0","0","https://x.com/LokerCirebon/status/1865204208565391400","375425873","LokerCirebon"
"1864521690652528967","Sat Dec 07 01:09:12 +0000 2024","0","@mie_gacoan 50×3 jadi 150 lumpia udang","1865201861432873092","","mie_gacoan","in","Indonesia","0","0","0","https://x.com/rwdish/status/1865201861432873092","1279576542","rwdish"
"1865198121191641270","Sat Dec 07 00:57:14 +0000 2024","0","@mie_gacoan Pengen deh gacoan","1865198851847786824","","mie_gacoan","in","","0","0","0","https://x.com/cicikuhibiniyu/status/1865198851847786824","783708428","cicikuhibiniyu"
"1865198121191641270","Sat Dec 07 00:54:20 +0000 2024","4","Weekend bingung mau kemana? Ke Grand Opening MIE GACOAN aja gaess ️ Sabtu 7 Desember 2024 08.00 - 23.00 ️ Jl. Raya Puncak - Gadog No.467 Bogor Jawa Barat Dine-in take away Shopeefood GrabFood dan GoFood Yuk mimin tunggu kedatangannya #GacoanBogor https://t.co/X66YVYexUe","1865198121191641270","https://pbs.twimg.com/media/GeKDzN-a0AADRc4.jpg","","in","","0","1","0","https://x.com/mie_gacoan/status/1865198121191641270","1363755506678992899","mie_gacoan"
"1865194406095302819","Sat Dec 07 00:48:23 +0000 2024","0","@leunamtsew Semoga nyantol akunku lumayan buat malming mie gacoan sama ibu Amin","1865196623451824257","","leunamtsew","in","England, United Kingdom","0","0","0","https://x.com/0xtwtt/status/1865196623451824257","1851260846682619905","0xtwtt"
"1865196149973582248","Sat Dec 07 00:46:30 +0000 2024","0","Mie Gacoan dan sodara-sodaranya. Gue gak suka mie-nya makanya kalo ke gacoan gue tumbalin cewek gue mesen mie-nya","1865196149973582248","","","in","in the box with that jack.","0","0","0","https://x.com/masadevan/status/1865196149973582248","1804574482511925248","masadevan"
"1864521690652528967","Sat Dec 07 00:11:31 +0000 2024","0","@mie_gacoan 150 buah Lumpia Udang ","1865187345982722244","","mie_gacoan","in","","0","0","0","https://x.com/chocoburritos/status/1865187345982722244","1273159714751369216","chocoburritos"
"1865177124312879556","Fri Dec 06 23:31:49 +0000 2024","1"," MIE GACOAN SEMUA MAKANAN &amp; MINUMAN DISKON 90% SPESIAL AKHIR TAHUN Cek Promonya : https://t.co/RxzzNkYMLl https://t.co/LjlegvnLoI","1865177353909133408","https://pbs.twimg.com/media/GeJw6lCbIAACFQN.jpg","heyooelii","in","","0","1","0","https://x.com/heyooelii/status/1865177353909133408","1568917582782267392","heyooelii"
"1865153864896516257","Fri Dec 06 21:59:17 +0000 2024","0","agaknya rada trauma makan mie gacoan level 5 pdhl biasanya gw beli level 1 ","1865154070027342064","","nugiso","in","🍁","0","0","0","https://x.com/nugiso/status/1865154070027342064","1351125504372449280","nugiso"
"1864943843994669096","Fri Dec 06 18:58:22 +0000 2024","0","@mie_gacoan adain marakas bekasi dong️","1865108539330658814","","mie_gacoan","in","dimana mana hatiku senang","0","0","0","https://x.com/otherside__e/status/1865108539330658814","1771075159358939136","otherside__e"
"1864945391893897688","Fri Dec 06 18:40:27 +0000 2024","0","@convomf gada jadwalnya sih gua sendiri kurang begitu suka mie gacoan kek yaudah aja gitu b aja. klo diajak temen kadang ayo aja tapi kadang gua gamau sih enek wkwkwk","1865104029615034771","","convomf","in","20, ESTP. ","0","0","0","https://x.com/shemegumi/status/1865104029615034771","1401250367690534913","shemegumi"
"1865093601312805193","Fri Dec 06 17:59:00 +0000 2024","0","abis nonton di kokas pas keluar bioskop denger suara Afgan ternyata bang Afgan beneran baru perform di bawah suaranya bagus bangeeet kulitnya dari atas udah keliatan glowingnya","1865093601312805193","","","in","","0","0","0","https://x.com/miegacoanlevel8/status/1865093601312805193","1746383529456627712","miegacoanlevel8"
"1865081340481409206","Fri Dec 06 17:53:53 +0000 2024","0","@priamerahmuda @clyonomist mie gacoan lvl 3 + udang keju + es teh leci","1865092312352817499","","priamerahmuda","in","Sigma, Western Visayas","0","0","0","https://x.com/plikovalskia/status/1865092312352817499","1559724769268084736","plikovalskia"
"1865084666174402677","Fri Dec 06 17:31:29 +0000 2024","0","@greendyeve Mamnya yang ringan2 ajaa kakk contohnya mie gacoan","1865086675770315223","","greendyeve","in","","0","1","0","https://x.com/yoshiiixyy/status/1865086675770315223","1637563573537845249","yoshiiixyy"
"1862957537236304004","Fri Dec 06 17:26:37 +0000 2024","0","Pesan Mie Gacoan di ShopeeFood ada Voucher Diskon 50% loh! Cek disini keburu habis! https://t.co/cGPDmdVi6j","1865085448651190407","","Beben_Nibe","in","","0","0","0","https://x.com/Beben_Nibe/status/1865085448651190407","1709410411689504768","Beben_Nibe"
"1865081777880174947","Fri Dec 06 17:12:02 +0000 2024","0","Gua gak tau ternyata beritanya udh kesebar sampe ke mba dan abang gua Sampe dibawain aer donggg bismillah aja dej yaa https://t.co/v78CXV7STL","1865081777880174947","https://pbs.twimg.com/media/GeIZ_jRakAQUv10.jpg","","in","","0","0","0","https://x.com/oingoingmong/status/1865081777880174947","1597652632218529793","oingoingmong"
"1865079614525313137","Fri Dec 06 17:03:26 +0000 2024","0","habis tugasnya selesai langsung self reward jajan mie gacoan + mixue","1865079614525313137","","","in","","0","0","0","https://x.com/winvod/status/1865079614525313137","1556289691497938947","winvod"
"1864701727389499578","Fri Dec 06 16:46:26 +0000 2024","0","@sungjinbuzz @DAY6__SUNGJIN kabiro walhamdulillahi katsiro ","1865075336851132885","","sungjinbuzz","in","","0","0","0","https://x.com/oingoingmong/status/1865075336851132885","1597652632218529793","oingoingmong"
"1865074923384840346","Fri Dec 06 16:44:47 +0000 2024","0","Berasa lagi nyari POB gambarnya blur ","1865074923384840346","","","in","","0","0","0","https://x.com/oingoingmong/status/1865074923384840346","1597652632218529793","oingoingmong"
"1865067008884380081","Fri Dec 06 16:13:20 +0000 2024","0","Alhamdulillah papa ada rezeki di belikan mie gacoan malam2 pulang dari medan shira dari semalem pengen makan mie gacoan.. Jadinya jam 11 malam makan mie gacoan level 2 anaknya udh tidur jadinya makannya besok aja.","1865067008884380081","","","in","Binjai Utara, Indonesia","0","0","0","https://x.com/lokhitatiffanii/status/1865067008884380081","1700202677576282113","lokhitatiffanii"
"1865001712312099069","Fri Dec 06 15:42:40 +0000 2024","37","@jongoskampus @kookgitusich Klo gw udang kejunya gw kasih ke mereka kak. Terus gw ngambil pesenan take away mie juga sekalian sm udang keju yg mau dibungkus. Ya gw pikir kan udah ya krn gacoan gak pernah self service kecuali ambil dimsum (klo di dom aku). Jd ya gak nyadar","1865059289842516458","","jongoskampus","in","","0","1","0","https://x.com/warnamagen/status/1865059289842516458","1451208865400299524","warnamagen"
"1865058901479297281","Fri Dec 06 15:41:07 +0000 2024","2","Not me mikir2 beli buah2an cuman karena bakalan abis 100rebuan meskipun banyak but langsung order mie gacoan yg 50rebu cuman satu porsi paket ","1865058901479297281","","","in","Montréal, Québec","1","2","0","https://x.com/upillaler/status/1865058901479297281","937416979316477952","upillaler"
"1865057126193991991","Fri Dec 06 15:34:04 +0000 2024","0","Selingkuh","1865057126193991991","","","in","","0","0","0","https://x.com/oingoingmong/status/1865057126193991991","1597652632218529793","oingoingmong"
"1865022721224270246","Fri Dec 06 15:25:41 +0000 2024","0","@eteancelle Such a privilege I have pasiennya agak nyusahin tetep diterima gak dok? Amen jaga kesehatan ya Sher Sher jangan makan mie gacoan terus. Eh sedih banget ogah..","1865055016576520232","","eteancelle","in","Minor strictly DNI.","0","1","0","https://x.com/mucheaven/status/1865055016576520232","1608161610979512320","mucheaven"
"1865052783810162796","Fri Dec 06 15:22:23 +0000 2024","0","@staykiijeu Pasti habissss aku siap menampunggg ","1865054183990399333","","staykiijeu","in","","0","1","0","https://x.com/oingoingmong/status/1865054183990399333","1597652632218529793","oingoingmong"
"1865028198326763544","Fri Dec 06 13:55:21 +0000 2024","0","@warnamagen Boleh mimin tahu cabang mana ya kak?","1865032280928133406","","warnamagen","in","","0","1","0","https://x.com/mie_gacoan/status/1865032280928133406","1363755506678992899","mie_gacoan"
"1865028198326763544","Fri Dec 06 13:52:34 +0000 2024","0","@mie_gacoan Ngechat* maaf typo min ","1865031580735177211","","warnamagen","in","","0","0","0","https://x.com/warnamagen/status/1865031580735177211","1451208865400299524","warnamagen"
"1865024865691976065","Fri Dec 06 13:51:55 +0000 2024","0","@UMSmfs kalo texture mie aku wizzmie tapi kalo dimsum sama es teh aku pilih gacoan walaupun gacoan es tehnya ga jumbo tp enaknya wizzmie buat yg suka pedes dikit bisa request berapa cabe dan aku biasanya pesen 1 cabe wkwk","1865031419992666216","","UMSmfs","in","nana’s heart","0","1","0","https://x.com/ipehdisini/status/1865031419992666216","482705014","ipehdisini"
"1865028198326763544","Fri Dec 06 13:51:19 +0000 2024","0","@mie_gacoan Hai min. Kebetulan saya udah dichat ± 5 menit setelah sampai. Tapi belum direspon sampai skrg","1865031266313343346","","mie_gacoan","in","","0","2","0","https://x.com/warnamagen/status/1865031266313343346","1451208865400299524","warnamagen"
"1865030067140858333","Fri Dec 06 13:46:33 +0000 2024","1","angkat aku jd BA mu mie gacoan https://t.co/86EEjXcZAQ","1865030067140858333","https://pbs.twimg.com/media/GeHq9TEbgAA8fni.jpg","","in","","0","2","0","https://x.com/strawberyns/status/1865030067140858333","1804082642704572416","strawberyns"
"1865028198326763544","Fri Dec 06 13:39:07 +0000 2024","3","Hai kak mohon maaf ketidaknyamanannya. Untuk komplain kakak bisa menghubungi nomor cs Mie Gacoan yang ada di link bio untuk memudahkan kami dalam proses follow up ke resto cabang yang terkait ","1865028198326763544","","","in","","0","1","0","https://x.com/mie_gacoan/status/1865028198326763544","1363755506678992899","mie_gacoan"
"1865024865691976065","Fri Dec 06 13:31:13 +0000 2024","0","@UMSmfs imo gacoan. wismi menang banyak menu belum pernah nyoba menu selain udang keju + mie","1865026207634592205","","UMSmfs","in","","0","0","0","https://x.com/terdinamika/status/1865026207634592205","765684280026472448","terdinamika"
"1864926567727796361","Fri Dec 06 12:51:03 +0000 2024","0","@amayathekid Kayak mie gacoan aja level 2","1865016100574138649","","amayathekid","in","","0","0","0","https://x.com/ungkpanrasa/status/1865016100574138649","2739893547","ungkpanrasa"
"1865009527302836296","Fri Dec 06 12:35:36 +0000 2024","0","@heesuln @chifuita pphnya penjual gacoan aku maunya penjual mie burung dara.","1865012214178156894","","heesuln","in","꒰ Act II/V of @뉴진스 ꒱ ּ ֶ ᕱ ᕱ ","0","2","0","https://x.com/hafnni/status/1865012214178156894","859926950","hafnni"
"1865010669470519402","Fri Dec 06 12:29:28 +0000 2024","0","pedes banget ya mie gacoan pedes banget kaya mulutnya jubir","1865010669470519402","","","in","","0","1","0","https://x.com/uwizzypizy/status/1865010669470519402","1706556558077992960","uwizzypizy"
"1865006304768688268","Fri Dec 06 12:16:00 +0000 2024","0","@sukasukaazeee mie gacoan peh","1865007281924116537","","sukasukaazeee","in","London Sumsel ","0","0","0","https://x.com/six666angel/status/1865007281924116537","1542011881531273216","six666angel"
"1864999872057012660","Fri Dec 06 12:01:04 +0000 2024","1","@fleooya mie ayam combo gacoan","1865003522053542152","","fleooya","in","20+","0","0","0","https://x.com/arteaice/status/1865003522053542152","1214026045969448960","arteaice"
"1865003093454393382","Fri Dec 06 11:59:22 +0000 2024","0","Nih min ada yang komplain @mie_gacoan lucu banget lagi ","1865003093454393382","","","in","","0","0","0","https://x.com/fouryiurlife/status/1865003093454393382","1801785386215346179","fouryiurlife"
"1865001080498856151","Fri Dec 06 11:51:22 +0000 2024","0","Pesan Mie Gacoan di ShopeeFood ada Voucher Diskon 50% loh! Cek disini keburu habis! https://t.co/bNUMwsQFyV","1865001080498856151","","","in","affiliate","0","0","0","https://x.com/rysecre/status/1865001080498856151","1460567982044680193","rysecre"
"1864999055660835158","Fri Dec 06 11:43:19 +0000 2024","0","kaget di bontang sekarang ada mie gacoan","1864999055660835158","","","in","","0","0","1","https://x.com/frarrel/status/1864999055660835158","1167426692228382720","frarrel"
"1864985913693999588","Fri Dec 06 11:39:27 +0000 2024","0","@discountfess Aku kejadian yg mie gacoan kemaren nder skrng kl promo shopee tanya dulu bisa pake edc shopee atau nggak ","1864998082989166995","","discountfess","in","","0","1","0","https://x.com/antiperspir4n/status/1864998082989166995","1800409843091787776","antiperspir4n"
"1864994867954487559","Fri Dec 06 11:26:41 +0000 2024","0","gue makan gacoan aja kek nya enam bulan yang lalu nggak terlalu sreg sih sama mie nya","1864994867954487559","","","in","homophobic dni!! ","0","0","0","https://x.com/meowgiko/status/1864994867954487559","1773371986124697600","meowgiko"
"1864973822606348564","Fri Dec 06 11:23:16 +0000 2024","0","@ChiYubuy Itu mie gacoan kahh?","1864994009179181394","","ChiYubuy","in","ʜᴏᴍᴏᴘʜᴏʙɪᴄ ᴅɴɪ - ʟᴇɢᴀʟ","0","1","0","https://x.com/hiskliflcb/status/1864994009179181394","1835924154786496513","hiskliflcb"
"1864961898925727880","Fri Dec 06 11:19:13 +0000 2024","0","@FFOODFESS Entah kenapa mie gacoan kenapa gak punya ciri khas rasanya sendiri di lidahku aku terakhir makannya bulan lalu dan belum ada minat beli lagi kecuali mie ayam dalam sebulan sudah makan hampir tiap hari Hahaha TMI ga penting.","1864992992114938214","","FFOODFESS","in","","0","0","0","https://x.com/peyilucu/status/1864992992114938214","1824710851481260032","peyilucu"
"1864989482157764618","Fri Dec 06 11:05:17 +0000 2024","0","Mie gacoan version Bjm https://t.co/0gVR8poAn5","1864989482157764618","https://pbs.twimg.com/media/GeHGCseakAEouyg.jpg","","in","","0","0","0","https://x.com/_Masteeer/status/1864989482157764618","1130099922781364224","_Masteeer"
"1846769430883455160","Fri Dec 06 10:59:05 +0000 2024","0","@mie_gacoan Beneran gak ni min","1864987923613159513","","mie_gacoan","in","","0","0","0","https://x.com/rcxstf/status/1864987923613159513","1488742555684466688","rcxstf"
"1864987915778167191","Fri Dec 06 10:59:03 +0000 2024","1","Yuk guys pesan Mie Gacoan di ShopeeFood ada Voucher Diskon 50% loh! Cek disini⬇️ keburu habis! https://t.co/QhPA2dccEH #voucher #diskon #shopeefoodcheckoutmurah #shopeeID #promo #WTs #miegacoan https://t.co/1XeZNBon4y","1864987915778167191","https://pbs.twimg.com/media/GeHEoBSbgAA1CgI.jpg","","in","","0","0","1","https://x.com/Yumis32/status/1864987915778167191","1362338028086202375","Yumis32"
"1864661099255329233","Fri Dec 06 10:57:04 +0000 2024","0","@Ruaisel Mam mie gacoan. ayoo kakak makan jugaa","1864987414361739329","","Ruaisel","in","He, Raka Alvareza Pradipta. ","0","1","0","https://x.com/Rvakaa/status/1864987414361739329","1203492992268455936","Rvakaa"
"1864945391893897688","Fri Dec 06 10:56:59 +0000 2024","0","@convomf Gak ingett akuu...gacoan ketutup sama mie Tek Tek keliling ","1864987396905075152","","convomf","in","Atlanta, GA","0","0","0","https://x.com/itsredrose_9/status/1864987396905075152","1537628880575811584","itsredrose_9"
"1864984496673784200","Fri Dec 06 10:45:28 +0000 2024","0","ges mending ramen mie ayam atau gacoan......","1864984496673784200","","","in","LUCY ISLAND","0","2","0","https://x.com/sangyeopslipper/status/1864984496673784200","1763573302906486784","sangyeopslipper"
"1864808967161192591","Fri Dec 06 10:39:09 +0000 2024","10","@WidodoFebriU @nazelsel 5.23 Triliun Porsi mie gacoan. Makan 30/hari aja udah kena usus buntu nder syukur² kaga mokad.","1864982908316062061","","WidodoFebriU","in","","0","0","0","https://x.com/RadenSultanmrtd/status/1864982908316062061","1797345884923211776","RadenSultanmrtd"
"1864945391893897688","Fri Dec 06 10:26:31 +0000 2024","0","@convomf sebulan bisa ga makan gacoan.. prefer mie instan soalnya","1864979728287043870","","convomf","in","","0","0","0","https://x.com/safleurty/status/1864979728287043870","1781220365429260288","safleurty"
"1864908247813230653","Fri Dec 06 10:23:12 +0000 2024","1","@Asakaori_ Aku gatau samyang pedesnya kek gimana wkwk... tapi mau coba mie pedes ke gacoan ? Wkwk","1864978893230501906","","Asakaori_","in","","0","1","0","https://x.com/Anggoraa_Neko/status/1864978893230501906","1684835998998605824","Anggoraa_Neko"
"1864976767141974399","Fri Dec 06 10:14:45 +0000 2024","0","pulang dari sini mau langsung beli mie gacoan ","1864976767141974399","","","in","","0","0","0","https://x.com/nadyadinda/status/1864976767141974399","85272556","nadyadinda"
"1864966846870429758","Fri Dec 06 10:11:29 +0000 2024","0","@mfselfoll @heesuln @chifuita @naonreii gua jd anak maunya mie gacoan sih tiap hari","1864975943426781693","","mfselfoll","in","911? i need @shimjaqe","0","1","0","https://x.com/zjongzeong/status/1864975943426781693","994885998571122688","zjongzeong"
"1864973717606142336","Fri Dec 06 10:02:38 +0000 2024","0","Mie ayam dan gacoan dungs","1864973717606142336","","","in","Rumah","0","0","0","https://x.com/effemylilly/status/1864973717606142336","1143152440901947392","effemylilly"
"1864973084782137618","Fri Dec 06 10:00:07 +0000 2024","0","Walaupun salah pengetikan namanya tapi gpp dia cukup mengerti saya 2 brownies untuk dia https://t.co/gKvpTJ9Dt3","1864973084782137618","https://pbs.twimg.com/media/GeG3IydasAAfh3e.jpg","","in","","0","0","0","https://x.com/oingoingmong/status/1864973084782137618","1597652632218529793","oingoingmong"
"1864909417130660237","Fri Dec 06 09:55:07 +0000 2024","0","@AanSaputraa_ Disuapin ayang sihh","1864971826256056766","","AanSaputraa_","in","","0","0","0","https://x.com/oingoingmong/status/1864971826256056766","1597652632218529793","oingoingmong"
"1864553867914170424","Fri Dec 06 09:48:16 +0000 2024","0","@cuntstellation @schatziearaa Dapet mie gacoan 100 porsi","1864970100581036420","","cuntstellation","in","kpop + kband enjoyer🎸","0","1","0","https://x.com/boriying/status/1864970100581036420","4164071592","boriying"
"1864608217348923823","Fri Dec 06 09:44:59 +0000 2024","0","@thvblast baso nasgor mie gacoan dll","1864969276144431242","","thvblast","in","","0","0","0","https://x.com/syghc5867/status/1864969276144431242","1737335061362651136","syghc5867"
"1864942529415967086","Fri Dec 06 07:58:42 +0000 2024","0","Mie Gacoan lagi promo bayar setengah harga yuk cek diskonnya sekarang Raffi Yati Pesek Miftah Gus Baha Bernadya","1864942529415967086","","","in","Surabaya","0","0","0","https://x.com/haribebaz/status/1864942529415967086","115960170","haribebaz"
"1864929479036145720","Fri Dec 06 07:39:27 +0000 2024","1","@Odhiex Ga juga lah. Harusnya mampir ke Mie Gacoan juga","1864937683791069484","","Odhiex","in","Serua, Ciputat","0","0","0","https://x.com/eldidito/status/1864937683791069484","38590241","eldidito"
"1864808967161192591","Fri Dec 06 07:24:47 +0000 2024","1","@WidodoFebriU @nazelsel wkwkwk knp jadi bawa bawa mie gacoan","1864933992967082012","","WidodoFebriU","in","","0","0","0","https://x.com/bbungbanggi/status/1864933992967082012","1074998735573114880","bbungbanggi"
"1864931122544808329","Fri Dec 06 07:13:23 +0000 2024","0","Perk pacaran sama aku : Kalau ke rumah bisa minta menu Mie Ayam atau Mie Gacoan","1864931122544808329","","","in","1.048596","0","0","0","https://x.com/azizah_penguin/status/1864931122544808329","766213487383175168","azizah_penguin"
"1864929439366418780","Fri Dec 06 07:06:41 +0000 2024","0","MIE GACOAN Voucher Diskon 50% https://t.co/iHdsemxUE4 https://t.co/M4OkLbx4QV","1864929439366418780","https://pbs.twimg.com/media/GeGPbKyakAE-0TU.jpg","","in","","0","1","0","https://x.com/hachitanhachi/status/1864929439366418780","1555608949084536832","hachitanhachi"
"1864921676959617356","Fri Dec 06 07:04:18 +0000 2024","0","@Daybyday555 iyaa tapi menurut aku si enakan mie nya gacoan.","1864928839727780204","","Daybyday555","in","sby","0","1","0","https://x.com/4walucu/status/1864928839727780204","1541720709096939521","4walucu"
"1864920084843762008","Fri Dec 06 06:29:31 +0000 2024","0","Seblak Bakso Mie ayam Gacoan Dimsum","1864920084843762008","","","in","Bandung, Jawa Barat","0","0","0","https://x.com/shinta_defi22/status/1864920084843762008","915202033522577409","shinta_defi22"
"1864904811143102668","Fri Dec 06 06:08:58 +0000 2024","0","@masmasjawabgt Mie gacoan + janji jiwa bang","1864914914848182279","","masmasjawabgt","in","Jawa Tengah, Indonesia","0","0","0","https://x.com/AraaWin100jeti/status/1864914914848182279","1638172760810868736","AraaWin100jeti"
"1864897121658519990","Fri Dec 06 06:06:32 +0000 2024","0","@ranwhdh Pengen banget hadir disana kak doain yaaa ️~Fy","1864914302643376178","","ranwhdh","in","","0","0","0","https://x.com/mie_gacoan/status/1864914302643376178","1363755506678992899","mie_gacoan"
"1864904811143102668","Fri Dec 06 06:04:15 +0000 2024","0","@masmasjawabgt mauuu mie gacoan kakkk minumnya chatimee enakk","1864913728032117087","","masmasjawabgt","in","","0","0","0","https://x.com/heonibee0/status/1864913728032117087","1637145835896205312","heonibee0"
"1864911549154132093","Fri Dec 06 05:55:36 +0000 2024","0","Pernah lagi ","1864911549154132093","","","in","","0","0","0","https://x.com/oingoingmong/status/1864911549154132093","1597652632218529793","oingoingmong"
"1864904811143102668","Fri Dec 06 05:54:47 +0000 2024","0","@masmasjawabgt Pengen makan mie gacoan mas udah lama ga makan gacoan padahal deket banget warungnya sama rumah Bismillah","1864911342727237778","","masmasjawabgt","in","","0","0","0","https://x.com/novluckywin80/status/1864911342727237778","1760315059514093568","novluckywin80"
"1864446374017921238","Fri Dec 06 05:48:08 +0000 2024","1","@dinulfadli_ Bakso mie ayam ayam geprek mie gacoan.","1864909670907081033","","dinulfadli_","in","","0","0","0","https://x.com/anddvarn/status/1864909670907081033","1156515360272633858","anddvarn"
"1864908070108959142","Fri Dec 06 05:41:46 +0000 2024","0","[ Promo ] Mie Gacoan cuma bayar setengah harga diskon 50%. Cek diskon di bawah ini Gus Baha Yati Pesek Bernadya Berani Miftah","1864908070108959142","","","in","Surabaya","0","0","0","https://x.com/haribebaz/status/1864908070108959142","115960170","haribebaz"
"1864907040906449163","Fri Dec 06 05:37:41 +0000 2024","0","Pesan Mie Gacoan di ShopeeFood ada Voucher Diskon 50% loh! Sebelum kehabisan Cek disini https://t.co/cBI30ydUwX https://t.co/2baZyYw4U0","1864907040906449163","https://pbs.twimg.com/media/GeF7EU3aoAAm6Gi.jpg","","in","Surabaya","1","0","0","https://x.com/haribebaz/status/1864907040906449163","115960170","haribebaz"
"1864904811365437774","Fri Dec 06 05:28:49 +0000 2024","0","Pesan Mie Gacoan di ShopeeFood ada Voucher Diskon 50% loh! Cek disini keburu habis! https://t.co/VNDuJGCro0 Jakarta Bandung Jogja Solo Semarang Malang Surabaya Bali Miftah","1864904811365437774","","","in","","0","0","0","https://x.com/emirafuka/status/1864904811365437774","2355543943","emirafuka"
